# id_tile ra dec pos isky texp texp_ob tob_len irank ntile
   -16393   212.1715  -23.4355    21.07  3   8.39 16.41  29.91  2  2 
      -49   154.0238  -19.4321     5.96  3   8.05 16.08  29.58  1  2 
    -9865   154.0238  -19.4321     5.96  3   8.03 16.08  29.58  2  2 
      -51    85.2205  -14.9254   339.98  1  20.11 20.11  29.11  1  1 
      -53   209.4758  -66.5381   180.01  3   8.03 25.17  43.17  1  3 
    -4063   209.4758  -66.5381   180.01  3   8.42 25.17  43.17  2  3 
   -36254   209.4758  -66.5381   180.01  3   8.72 25.17  43.17  3  3 
      -54   143.7481  -29.5165   178.61  3   8.22 16.43  29.93  1  2 
    -7100   143.7481  -29.5165   178.61  3   8.21 16.43  29.93  2  2 
      -57   348.5471  -32.6836   203.05  1  20.47 60.69  78.69  1  3 
   -17616   348.5471  -32.6836   203.05  1  20.05 60.69  78.69  2  3 
   -20411   348.5471  -32.6836   203.05  1  20.17 60.69  78.69  3  3 
      -58   318.7654  -60.0176   188.60  1  20.06 20.06  29.06  1  1 
      -59    81.5049  -68.9146   168.10  1  20.17 60.54  78.54  1  3 
   -10732    81.5049  -68.9146   168.10  1  20.02 60.54  78.54  2  3 
   -11040    81.5049  -68.9146   168.10  1  20.34 60.54  78.54  3  3 
      -60   337.1341  -47.3769   174.10  3   8.46 49.87  81.37  1  6 
   -17745   337.1341  -47.3769   174.10  3   8.06 49.87  81.37  2  6 
   -23513   337.1341  -47.3769   174.10  3   8.02 49.87  81.37  3  6 
   -20070   337.1341  -47.3769   174.10  3   8.01 49.87  81.37  4  6 
   -17990   337.1341  -47.3769   174.10  3   8.05 49.87  81.37  5  6 
   -28797   337.1341  -47.3769   174.10  3   9.27 49.87  81.37  6  6 
      -63   248.9475  -45.8571   160.02  3   8.05 16.23  29.73  1  2 
     -242   248.9475  -45.8571   160.02  3   8.18 16.23  29.73  2  2 
      -67    82.1529  -72.2965   174.34  2  15.02 30.02  43.52  1  2 
    -5909    82.1529  -72.2965   174.34  2  15.01 30.02  43.52  2  2 
      -68    78.1045  -66.3930   170.28  3   9.34 54.72  81.72  1  5 
     -133    78.1045  -66.3930   170.28  3  12.12 54.72  81.72  2  5 
     -134    78.1045  -66.3930   170.28  3   8.09 54.72  81.72  3  5 
     -135    78.1045  -66.3930   170.28  3  10.88 54.72  81.72  4  5 
   -20819    78.1045  -66.3930   170.28  3  14.29 54.72  81.72  5  5 
      -69   271.6584  -54.2091   157.90  3   8.27 16.37  29.87  1  2 
   -10072   271.6584  -54.2091   157.90  3   8.11 16.37  29.87  2  2 
      -71   149.2304  -68.1916   194.39  3   8.21 16.22  29.72  1  2 
   -13573   149.2304  -68.1916   194.39  3   8.01 16.22  29.72  2  2 
      -73   311.5014  -58.4670   188.52  1  20.01 40.04  53.54  1  2 
    -6901   311.5014  -58.4670   188.52  1  20.03 40.04  53.54  2  2 
      -76    18.7952  -23.4316    18.23  3   8.11 50.08  81.58  1  6 
     -974    18.7952  -23.4316    18.23  3   8.43 50.08  81.58  2  6 
   -15148    18.7952  -23.4316    18.23  3   8.05 50.08  81.58  3  6 
   -24356    18.7952  -23.4316    18.23  3   9.11 50.08  81.58  4  6 
   -11928    18.7952  -23.4316    18.23  3   8.17 50.08  81.58  5  6 
    -6121    18.7952  -23.4316    18.23  3   8.22 50.08  81.58  6  6 
      -79    95.9900  -37.3327   199.23  3   9.29  9.29  18.29  1  1 
      -80    98.5328  -35.0267   170.70  3   8.01 16.03  29.53  1  2 
   -27523    98.5328  -35.0267   170.70  3   8.02 16.03  29.53  2  2 
      -81   301.6147   -2.4357   355.77  3   8.34 16.35  29.85  1  2 
    -1534   301.6147   -2.4357   355.77  3   8.00 16.35  29.85  2  2 
      -82   259.9170   -2.3173     9.72  3   8.22  8.22  17.22  1  1 
      -83    80.2779  -32.1403   188.27  1  20.09 20.09  29.09  1  1 
      -86   315.6616  -43.1378   160.05  3   8.05 25.61  43.61  1  3 
   -23222   315.6616  -43.1378   160.05  3   8.01 25.61  43.61  2  3 
   -30905   315.6616  -43.1378   160.05  3   9.54 25.61  43.61  3  3 
      -87   113.3823  -73.7285   173.38  1  20.39 60.85  78.85  1  3 
   -27803   113.3823  -73.7285   173.38  1  20.05 60.85  78.85  2  3 
   -36760   113.3823  -73.7285   173.38  1  20.42 60.85  78.85  3  3 
      -88   333.1917  -11.1306    31.06  1  20.00 20.00  29.00  1  1 
      -89   344.2802  -53.2980   152.95  3   8.02 48.95  80.45  1  6 
   -30646   344.2802  -53.2980   152.95  3   8.15 48.95  80.45  2  6 
    -1980   344.2802  -53.2980   152.95  3   8.11 48.95  80.45  3  6 
   -29949   344.2802  -53.2980   152.95  3   8.33 48.95  80.45  4  6 
   -14862   344.2802  -53.2980   152.95  3   8.08 48.95  80.45  5  6 
    -9727   344.2802  -53.2980   152.95  3   8.24 48.95  80.45  6  6 
      -91   301.4488  -45.9514   160.10  3   8.13  8.13  17.13  1  1 
      -95    71.2113  -69.1309   162.53  1  20.82 61.78  79.78  1  3 
   -19234    71.2113  -69.1309   162.53  1  20.72 61.78  79.78  2  3 
   -29990    71.2113  -69.1309   162.53  1  20.24 61.78  79.78  3  3 
      -96   270.5798  -50.7905   180.90  4   4.08 37.92  82.92  1  9 
   -40570   270.5798  -50.7905   180.90  4   4.03 37.92  82.92  2  9 
     -585   270.5798  -50.7905   180.90  4   4.03 37.92  82.92  3  9 
   -37453   270.5798  -50.7905   180.90  4   4.09 37.92  82.92  4  9 
   -39604   270.5798  -50.7905   180.90  4   4.16 37.92  82.92  5  9 
    -8753   270.5798  -50.7905   180.90  4   4.93 37.92  82.92  6  9 
   -14024   270.5798  -50.7905   180.90  4   4.24 37.92  82.92  7  9 
   -15644   270.5798  -50.7905   180.90  4   4.34 37.92  82.92  8  9 
   -13381   270.5798  -50.7905   180.90  4   4.02 37.92  82.92  9  9 
      -98   263.9819  -16.3007   355.94  1  20.02 40.06  53.56  1  2 
   -30892   263.9819  -16.3007   355.94  1  20.04 40.06  53.56  2  2 
     -100   323.1172  -22.7781   323.34  1  20.03 20.03  29.03  1  1 
     -102   185.8977  -55.3632   200.20  1  20.48 20.48  29.48  1  1 
     -103   196.4278  -38.5421   154.97  4   4.04 37.84  82.84  1  9 
   -32323   196.4278  -38.5421   154.97  4   5.45 37.84  82.84  2  9 
   -16924   196.4278  -38.5421   154.97  4   4.06 37.84  82.84  3  9 
   -33708   196.4278  -38.5421   154.97  4   4.05 37.84  82.84  4  9 
   -17636   196.4278  -38.5421   154.97  4   4.02 37.84  82.84  5  9 
   -41306   196.4278  -38.5421   154.97  4   4.07 37.84  82.84  6  9 
   -22583   196.4278  -38.5421   154.97  4   4.05 37.84  82.84  7  9 
   -16844   196.4278  -38.5421   154.97  4   4.02 37.84  82.84  8  9 
   -19006   196.4278  -38.5421   154.97  4   4.08 37.84  82.84  9  9 
     -106    64.4280  -50.3064   165.71  2  16.89 32.07  45.57  1  2 
   -16055    64.4280  -50.3064   165.71  2  15.17 32.07  45.57  2  2 
     -107    37.4263   -2.2447   330.99  2  16.68 16.68  25.68  1  1 
     -109   301.5023  -48.7847   167.89  3   8.27 33.36  55.86  1  4 
    -3657   301.5023  -48.7847   167.89  3   8.33 33.36  55.86  2  4 
   -25135   301.5023  -48.7847   167.89  3   8.25 33.36  55.86  3  4 
   -21658   301.5023  -48.7847   167.89  3   8.51 33.36  55.86  4  4 
     -112   318.4462  -51.9329   211.85  3   8.00 48.63  80.13  1  6 
   -34469   318.4462  -51.9329   211.85  3   8.00 48.63  80.13  2  6 
     -172   318.4462  -51.9329   211.85  3   8.04 48.63  80.13  3  6 
   -31223   318.4462  -51.9329   211.85  3   8.38 48.63  80.13  4  6 
   -26811   318.4462  -51.9329   211.85  3   8.16 48.63  80.13  5  6 
   -37669   318.4462  -51.9329   211.85  3   8.04 48.63  80.13  6  6 
     -115    88.8802  -34.2441   201.08  1  20.15 60.60  78.60  1  3 
   -20301    88.8802  -34.2441   201.08  1  20.02 60.60  78.60  2  3 
   -37551    88.8802  -34.2441   201.08  1  20.43 60.60  78.60  3  3 
     -119    82.1346  -67.0351   206.73  1  20.11 61.60  79.60  1  3 
    -9293    82.1346  -67.0351   206.73  1  20.67 61.60  79.60  2  3 
   -36663    82.1346  -67.0351   206.73  1  20.81 61.60  79.60  3  3 
     -120   264.8414  -38.7897   211.07  1  20.28 60.40  78.40  1  3 
   -40599   264.8414  -38.7897   211.07  1  20.09 60.40  78.40  2  3 
   -24176   264.8414  -38.7897   211.07  1  20.04 60.40  78.40  3  3 
     -121   300.9408  -47.9667   166.48  3   8.11 32.70  55.20  1  4 
   -10748   300.9408  -47.9667   166.48  3   8.43 32.70  55.20  2  4 
   -15669   300.9408  -47.9667   166.48  3   8.14 32.70  55.20  3  4 
   -21911   300.9408  -47.9667   166.48  3   8.01 32.70  55.20  4  4 
     -122   317.8342   -7.5252     1.40  2  15.03 47.06  65.06  1  3 
   -18527   317.8342   -7.5252     1.40  2  15.51 47.06  65.06  2  3 
   -14942   317.8342   -7.5252     1.40  2  16.52 47.06  65.06  3  3 
     -123   168.6585    0.6803     3.27  2  15.06 49.94  67.94  1  3 
   -31575   168.6585    0.6803     3.27  2  18.92 49.94  67.94  2  3 
   -32366   168.6585    0.6803     3.27  2  15.97 49.94  67.94  3  3 
     -125   282.2155  -32.5199   147.52  2  15.34 30.68  44.18  1  2 
   -27246   282.2155  -32.5199   147.52  2  15.35 30.68  44.18  2  2 
     -126     4.5063  -30.5845   200.75  1  20.14 60.18  78.18  1  3 
   -14527     4.5063  -30.5845   200.75  1  20.02 60.18  78.18  2  3 
   -12308     4.5063  -30.5845   200.75  1  20.02 60.18  78.18  3  3 
     -128    27.4826  -59.8135   153.53  1  20.11 40.15  53.65  1  2 
    -3975    27.4826  -59.8135   153.53  1  20.03 40.15  53.65  2  2 
     -131   274.1509  -24.5886     2.57  1  20.36 40.63  54.13  1  2 
    -8986   274.1509  -24.5886     2.57  1  20.27 40.63  54.13  2  2 
     -132   282.5140  -52.5203   187.46  2  15.04 60.33  82.83  1  4 
   -24196   282.5140  -52.5203   187.46  2  15.01 60.33  82.83  2  4 
   -25950   282.5140  -52.5203   187.46  2  15.07 60.33  82.83  3  4 
   -14185   282.5140  -52.5203   187.46  2  15.22 60.33  82.83  4  4 
     -137   268.3705  -40.3846   199.79  2  15.05 50.88  68.88  1  3 
   -19641   268.3705  -40.3846   199.79  2  16.06 50.88  68.88  2  3 
    -2445   268.3705  -40.3846   199.79  2  19.77 50.88  68.88  3  3 
     -138   356.5884   -6.1722    15.08  2  16.46 16.46  25.46  1  1 
     -140   177.6944  -28.8893   155.88  1  20.14 60.64  78.64  1  3 
   -38475   177.6944  -28.8893   155.88  1  20.40 60.64  78.64  2  3 
   -35746   177.6944  -28.8893   155.88  1  20.09 60.64  78.64  3  3 
     -141    83.1879  -72.3159   180.19  2  19.01 49.67  67.67  1  3 
   -12242    83.1879  -72.3159   180.19  2  15.61 49.67  67.67  2  3 
   -11720    83.1879  -72.3159   180.19  2  15.04 49.67  67.67  3  3 
     -142    83.3818  -73.6484   196.67  1  20.39 61.27  79.27  1  3 
   -35813    83.3818  -73.6484   196.67  1  20.05 61.27  79.27  2  3 
   -26961    83.3818  -73.6484   196.67  1  20.83 61.27  79.27  3  3 
     -144     8.1748  -71.6896   181.22  1  20.02 60.84  78.84  1  3 
   -27984     8.1748  -71.6896   181.22  1  20.06 60.84  78.84  2  3 
   -27434     8.1748  -71.6896   181.22  1  20.75 60.84  78.84  3  3 
     -145   150.1328    2.2489   327.86  1  20.86 61.93  79.93  1  3 
   -27173   150.1328    2.2489   327.86  1  20.37 61.93  79.93  2  3 
   -34532   150.1328    2.2489   327.86  1  20.71 61.93  79.93  3  3 
     -147   169.0064  -25.9734   180.17  3   8.05 24.09  42.09  1  3 
   -29707   169.0064  -25.9734   180.17  3   8.03 24.09  42.09  2  3 
    -8127   169.0064  -25.9734   180.17  3   8.01 24.09  42.09  3  3 
     -148    40.8751  -15.6211   338.79  1  20.13 20.13  29.13  1  1 
     -149   150.0378    2.0978   350.09  1  20.83 61.93  79.93  1  3 
    -6897   150.0378    2.0978   350.09  1  20.64 61.93  79.93  2  3 
   -29983   150.0378    2.0978   350.09  1  20.46 61.93  79.93  3  3 
     -151   243.2533  -65.2583   191.18  3   8.10 16.11  29.61  1  2 
   -11425   243.2533  -65.2583   191.18  3   8.01 16.11  29.61  2  2 
     -152    60.5048  -57.7637   181.45  1  20.36 40.41  53.91  1  2 
   -16880    60.5048  -57.7637   181.45  1  20.06 40.41  53.91  2  2 
     -155   213.7610  -68.0633   166.48  1  20.47 40.49  53.99  1  2 
   -40920   213.7610  -68.0633   166.48  1  20.02 40.49  53.99  2  2 
     -158   120.5893   -0.7995   317.12  2  15.14 15.14  24.14  1  1 
     -159   197.0320  -63.6583   191.13  3   8.49  8.49  17.49  1  1 
     -165    60.3883  -36.3664   152.02  1  20.40 40.57  54.07  1  2 
   -14624    60.3883  -36.3664   152.02  1  20.17 40.57  54.07  2  2 
     -166   184.1790   -9.9200    17.52  2  15.16 45.28  63.28  1  3 
   -31511   184.1790   -9.9200    17.52  2  15.10 45.28  63.28  2  3 
   -39813   184.1790   -9.9200    17.52  2  15.02 45.28  63.28  3  3 
     -167   180.8489  -67.3644   200.03  1  20.09 20.09  29.09  1  1 
     -168    48.0843  -34.7034   182.33  1  20.68 61.04  79.04  1  3 
   -38395    48.0843  -34.7034   182.33  1  20.05 61.04  79.04  2  3 
   -39914    48.0843  -34.7034   182.33  1  20.31 61.04  79.04  3  3 
     -171   120.6457  -33.6933   198.96  3   8.14 24.35  42.35  1  3 
    -5855   120.6457  -33.6933   198.96  3   8.06 24.35  42.35  2  3 
   -31423   120.6457  -33.6933   198.96  3   8.14 24.35  42.35  3  3 
     -179    94.9474  -22.7623     6.95  2  15.05 15.05  24.05  1  1 
     -183   264.0659  -38.2437   174.26  1  20.15 60.34  78.34  1  3 
   -25090   264.0659  -38.2437   174.26  1  20.16 60.34  78.34  2  3 
   -34719   264.0659  -38.2437   174.26  1  20.02 60.34  78.34  3  3 
     -186   267.2578   -5.9444   337.94  1  20.09 60.15  78.15  1  3 
   -18749   267.2578   -5.9444   337.94  1  20.03 60.15  78.15  2  3 
   -20845   267.2578   -5.9444   337.94  1  20.03 60.15  78.15  3  3 
     -187   180.3081   -1.8736    24.91  1  20.31 60.76  78.76  1  3 
    -9139   180.3081   -1.8736    24.91  1  20.30 60.76  78.76  2  3 
   -29335   180.3081   -1.8736    24.91  1  20.16 60.76  78.76  3  3 
     -188   281.4264  -32.3457   205.60  1  20.02 60.22  78.22  1  3 
   -34003   281.4264  -32.3457   205.60  1  20.10 60.22  78.22  2  3 
   -24986   281.4264  -32.3457   205.60  1  20.10 60.22  78.22  3  3 
     -189   176.4783  -36.8411   200.60  3   8.05  8.05  17.05  1  1 
     -192   127.5642  -20.0172    32.83  3   8.01 16.10  29.60  1  2 
   -20825   127.5642  -20.0172    32.83  3   8.09 16.10  29.60  2  2 
     -194    75.7957  -69.8071   197.85  2  15.89 46.29  64.29  1  3 
    -8094    75.7957  -69.8071   197.85  2  15.04 46.29  64.29  2  3 
   -27866    75.7957  -69.8071   197.85  2  15.36 46.29  64.29  3  3 
     -195   190.5584  -25.9746   202.56  3   8.10 16.17  29.67  1  2 
   -22606   190.5584  -25.9746   202.56  3   8.07 16.17  29.67  2  2 
     -196    20.7508  -17.5736    25.06  2  16.23 32.44  45.94  1  2 
   -14850    20.7508  -17.5736    25.06  2  16.21 32.44  45.94  2  2 
     -199    73.5012   27.3627    21.00  4   4.08 36.46  81.46  1  9 
   -20069    73.5012   27.3627    21.00  4   4.04 36.46  81.46  2  9 
   -40997    73.5012   27.3627    21.00  4   4.08 36.46  81.46  3  9 
   -36896    73.5012   27.3627    21.00  4   4.00 36.46  81.46  4  9 
   -35894    73.5012   27.3627    21.00  4   4.01 36.46  81.46  5  9 
   -34283    73.5012   27.3627    21.00  4   4.09 36.46  81.46  6  9 
   -39681    73.5012   27.3627    21.00  4   4.01 36.46  81.46  7  9 
   -40753    73.5012   27.3627    21.00  4   4.01 36.46  81.46  8  9 
   -37946    73.5012   27.3627    21.00  4   4.13 36.46  81.46  9  9 
     -202   215.3992  -45.9240   146.25  4   4.13 37.14  82.14  1  9 
   -40541   215.3992  -45.9240   146.25  4   4.14 37.14  82.14  2  9 
   -18724   215.3992  -45.9240   146.25  4   4.12 37.14  82.14  3  9 
   -41235   215.3992  -45.9240   146.25  4   4.04 37.14  82.14  4  9 
    -5994   215.3992  -45.9240   146.25  4   4.02 37.14  82.14  5  9 
   -32456   215.3992  -45.9240   146.25  4   4.10 37.14  82.14  6  9 
   -26215   215.3992  -45.9240   146.25  4   4.01 37.14  82.14  7  9 
   -40164   215.3992  -45.9240   146.25  4   4.48 37.14  82.14  8  9 
   -21565   215.3992  -45.9240   146.25  4   4.11 37.14  82.14  9  9 
     -204   325.1511  -54.4736   177.43  1  20.73 20.73  29.73  1  1 
     -205   359.8941  -24.2305    21.32  4   5.30 31.55  67.55  1  7 
    -8473   359.8941  -24.2305    21.32  4   4.38 31.55  67.55  2  7 
    -8766   359.8941  -24.2305    21.32  4   4.55 31.55  67.55  3  7 
    -7811   359.8941  -24.2305    21.32  4   4.27 31.55  67.55  4  7 
   -41165   359.8941  -24.2305    21.32  4   4.21 31.55  67.55  5  7 
   -28802   359.8941  -24.2305    21.32  4   4.52 31.55  67.55  6  7 
   -41156   359.8941  -24.2305    21.32  4   4.34 31.55  67.55  7  7 
     -212   150.0861    2.2526    32.65  1  20.09 60.88  78.88  1  3 
   -39162   150.0861    2.2526    32.65  1  20.04 60.88  78.88  2  3 
   -20637   150.0861    2.2526    32.65  1  20.75 60.88  78.88  3  3 
     -214     1.1074  -25.3320   222.69  3   8.30 32.58  55.08  1  4 
   -33546     1.1074  -25.3320   222.69  3   8.00 32.58  55.08  2  4 
   -33017     1.1074  -25.3320   222.69  3   8.03 32.58  55.08  3  4 
   -33019     1.1074  -25.3320   222.69  3   8.25 32.58  55.08  4  4 
     -215    45.5615  -16.0882   357.22  2  15.11 31.25  44.75  1  2 
   -30086    45.5615  -16.0882   357.22  2  16.13 31.25  44.75  2  2 
     -216   314.5842  -53.0905   175.73  3  11.93 19.98  33.48  1  2 
   -20179   314.5842  -53.0905   175.73  3   8.05 19.98  33.48  2  2 
     -218    95.3557   -1.1232     9.18  3   8.02 16.05  29.55  1  2 
    -8873    95.3557   -1.1232     9.18  3   8.03 16.05  29.55  2  2 
     -220   244.0244   -2.1862   321.05  1  20.66 40.68  54.18  1  2 
   -38381   244.0244   -2.1862   321.05  1  20.02 40.68  54.18  2  2 
     -225   351.9382  -13.3081   326.11  1  20.10 20.10  29.10  1  1 
     -226   286.7542  -44.1531   210.57  3   8.27 16.29  29.79  1  2 
    -7388   286.7542  -44.1531   210.57  3   8.02 16.29  29.79  2  2 
     -227   340.6298  -13.0790     6.81  2  16.55 16.55  25.55  1  1 
     -228    66.3014  -40.2989   155.96  1  20.13 20.13  29.13  1  1 
     -230   222.6831   -1.3310    17.77  1  20.05 60.37  78.37  1  3 
   -34513   222.6831   -1.3310    17.77  1  20.32 60.37  78.37  2  3 
    -5795   222.6831   -1.3310    17.77  1  20.01 60.37  78.37  3  3 
     -231   170.0936   -8.5097     5.94  3   8.11  8.11  17.11  1  1 
     -238   217.5246  -12.1633   353.49  3   8.51 16.54  30.04  1  2 
   -22226   217.5246  -12.1633   353.49  3   8.03 16.54  30.04  2  2 
     -240   129.8376   -6.6488    23.20  1  20.03 20.03  29.03  1  1 
     -243   201.5101  -25.1576   163.49  2  15.02 45.12  63.12  1  3 
   -27553   201.5101  -25.1576   163.49  2  15.01 45.12  63.12  2  3 
    -9959   201.5101  -25.1576   163.49  2  15.09 45.12  63.12  3  3 
     -244    27.7304  -12.6698   352.08  2  15.25 31.88  45.38  1  2 
   -12382    27.7304  -12.6698   352.08  2  16.64 31.88  45.38  2  2 
     -246   349.7589  -32.8659   187.92  1  20.03 60.41  78.41  1  3 
   -34989   349.7589  -32.8659   187.92  1  20.01 60.41  78.41  2  3 
   -38343   349.7589  -32.8659   187.92  1  20.37 60.41  78.41  3  3 
     -247   271.0911  -68.8932   202.33  3   8.01 50.05  81.55  1  6 
   -33733   271.0911  -68.8932   202.33  3   8.20 50.05  81.55  2  6 
   -36288   271.0911  -68.8932   202.33  3   8.24 50.05  81.55  3  6 
    -3097   271.0911  -68.8932   202.33  3   8.42 50.05  81.55  4  6 
   -28239   271.0911  -68.8932   202.33  3   8.53 50.05  81.55  5  6 
   -28229   271.0911  -68.8932   202.33  3   8.66 50.05  81.55  6  6 
     -249    81.4752  -15.2415    12.81  1  20.01 40.17  53.67  1  2 
   -25638    81.4752  -15.2415    12.81  1  20.16 40.17  53.67  2  2 
     -251   258.1381  -55.6283   177.63  3   8.09 25.50  43.50  1  3 
    -2530   258.1381  -55.6283   177.63  3   8.18 25.50  43.50  2  3 
    -8131   258.1381  -55.6283   177.63  3   9.22 25.50  43.50  3  3 
     -254   281.4025  -46.1351   158.39  3   8.06  8.06  17.06  1  1 
     -257   356.4999   -4.0521   357.28  1  20.05 20.05  29.05  1  1 
     -258    19.2548  -58.4354   162.02  3   8.57 17.20  30.70  1  2 
   -35733    19.2548  -58.4354   162.02  3   8.63 17.20  30.70  2  2 
     -260   240.8551  -52.1451   203.09  3   8.28 16.39  29.89  1  2 
    -3297   240.8551  -52.1451   203.09  3   8.10 16.39  29.89  2  2 
     -262   168.7707  -24.6002     3.46  2  15.05 45.19  63.19  1  3 
   -14769   168.7707  -24.6002     3.46  2  15.10 45.19  63.19  2  3 
   -39739   168.7707  -24.6002     3.46  2  15.05 45.19  63.19  3  3 
     -264   115.8346  -32.0434   179.27  3   8.11  8.11  17.11  1  1 
     -266   349.7435  -30.9471   181.38  1  20.27 60.70  78.70  1  3 
   -16049   349.7435  -30.9471   181.38  1  20.17 60.70  78.70  2  3 
   -32232   349.7435  -30.9471   181.38  1  20.26 60.70  78.70  3  3 
     -267    73.2145  -67.7341   196.65  1  20.10 60.15  78.15  1  3 
   -32072    73.2145  -67.7341   196.65  1  20.02 60.15  78.15  2  3 
   -23375    73.2145  -67.7341   196.65  1  20.04 60.15  78.15  3  3 
     -273    52.2078  -29.2315   164.36  1  20.33 40.94  54.44  1  2 
   -37932    52.2078  -29.2315   164.36  1  20.61 40.94  54.44  2  2 
     -275   206.0794  -21.5476   330.71  2  15.00 15.00  24.00  1  1 
     -276   163.2784  -42.7670   173.90  3   8.19  8.19  17.19  1  1 
     -277    35.7787  -72.4011   196.08  1  20.00 40.66  54.16  1  2 
    -5216    35.7787  -72.4011   196.08  1  20.66 40.66  54.16  2  2 
     -278   286.5459  -14.8686    23.58  3   8.01 24.90  42.90  1  3 
   -30375   286.5459  -14.8686    23.58  3   8.31 24.90  42.90  2  3 
   -28718   286.5459  -14.8686    23.58  3   8.58 24.90  42.90  3  3 
